Date,Open,High,Low,Close,Adj Close,Volume
5/1/10,37.691429,38.26857,28.464285,36.697144,33.014805,4520663700
6/1/10,37.098572,39.85857,34.599998,35.932858,32.327217,4162813200
7/1/10,36.328571,37.998573,34.228573,36.75,33.062359,3917426100
8/1/10,37.205715,37.754284,33.651428,34.728573,31.243765,2397280200
9/1/10,35.352856,42.104286,35.182858,40.535713,36.468193,2962479800
10/1/10,40.878571,45.57143,39.681427,42.997143,38.682644,3058644400
11/1/10,43.174286,45.900002,42.537144,44.450001,39.989704,2377021500
12/1/10,45.03857,46.665714,44.984287,46.080002,41.456154,1743308700
1/1/11,46.52,49.799999,46.405716,48.474285,43.610184,2710383900
2/1/11,48.757141,52.128571,48.245716,50.458572,45.395367,2323987400
3/1/11,50.781429,51.667141,46.60857,49.787144,44.791302,2826614700
4/1/11,50.158573,50.732857,45.737144,50.01857,44.9995,2313457300
5/1/11,49.962856,50.261429,47.060001,49.689999,44.703896,1728015100
6/1/11,49.83857,50.304287,44.357143,47.952858,43.141075,2315962600
7/1/11,47.992859,57.785713,47.742859,55.782856,50.185383,2663486700
8/1/11,56.825714,57.07143,50.431427,54.975716,49.459236,4035649800
9/1/11,55.117142,60.408573,52.354286,54.474285,49.008118,2994362000
10/1/11,54.33857,60.957142,50.605713,57.825714,52.023254,3285356900
11/1/11,56.772858,58.285713,51.902859,54.599998,49.121216,2240925400
12/1/11,54.648571,58.441429,53.954285,57.857143,52.051525,1576633100
1/1/12,58.485714,65.46286,58.42857,65.211426,58.66785,1714963600
2/1/12,65.487144,78.230003,64.854286,77.491432,69.715645,2842138600
3/1/12,78.309998,88.778572,73.745712,85.650002,77.055557,3896084500
4/1/12,85.975716,92,79.285713,83.425713,75.054443,3899747600
5/1/12,83.557144,85.251427,74.597145,82.53286,74.251175,2776586400
6/1/12,81.308571,84.285713,78.35714,83.428574,75.057014,1963956400
7/1/12,83.53286,88.552856,81.428574,87.251427,78.496284,2227412600
8/1/12,87.987144,97.267143,85.75,95.034286,85.498169,2069051600
9/1/12,95.108574,100.724289,93.714287,95.300003,86.105347,2299751300
10/1/12,95.879997,96.678574,83.957146,85.045715,76.840401,3035707500
11/1/12,85.459999,86.14286,72.25,83.611427,75.544487,3232462800
12/1/12,84.807144,84.941429,71.604286,76.024284,69.003082,3033188200
1/1/13,79.117142,79.285713,62.142857,65.07,59.060482,3280855900
2/1/13,65.587143,69.277145,62.522858,63.057144,57.233532,2336008500
3/1/13,62.57143,67.135712,59.857143,63.237144,57.731411,2294219200
4/1/13,63.128571,63.607143,55.014286,63.254284,57.747059,2740872400
5/1/13,63.494286,66.535713,59.842857,64.247147,58.653481,2361882600
6/1/13,64.389999,64.918571,55.552856,56.647144,52.057472,1754634000
7/1/13,57.527142,65.334282,57.317142,64.647141,59.409294,1634528700
8/1/13,65.10714,73.391426,64.751427,69.602859,63.963486,2014584600
9/1/13,70.442856,72.559998,63.888573,68.10714,63.002205,2157735300
10/1/13,68.349998,77.035713,68.325714,74.671425,69.074471,1959433000
11/1/13,74.860001,79.761429,73.197144,79.438568,73.484291,1306288900
12/1/13,79.714287,82.162857,76.971428,80.145714,74.571281,1764349300
1/1/14,79.382858,80.028572,70.507141,71.514282,66.540199,2191488600
2/1/14,71.80143,78.741432,71.328575,75.177139,69.948288,1470091700
3/1/14,74.774284,78.428574,74.687141,76.677139,71.770996,1250424700
4/1/14,76.822861,85.632858,73.047142,84.298569,78.904778,1608765200
5/1/14,84.571426,92.024284,82.904289,90.428574,84.64257,1433917100
6/1/14,90.565712,95.050003,88.928574,92.93,87.46978,1206934800
7/1/14,93.519997,99.440002,92.57,95.599998,89.982887,1035086000
8/1/14,94.900002,102.900002,93.279999,102.5,96.477455,937077000
9/1/14,103.059998,103.739998,96.139999,100.75,95.301994,1526420000
10/1/14,100.589996,108.040001,95.18,108,102.15995,1360280200
11/1/14,108.220001,119.75,107.720001,118.93,112.49894,820408200
12/1/14,118.809998,119.25,106.260002,110.379997,104.863991,1073594600
1/1/15,111.389999,120,104.629997,117.160004,111.305183,1304643800
2/1/15,118.050003,133.600006,116.080002,128.460007,122.040504,1136535200
3/1/15,129.25,130.279999,121.629997,124.43,118.678413,1138642100
4/1/15,124.82,134.539993,123.099998,125.150002,119.365135,996135500
5/1/15,126.099998,132.970001,123.360001,130.279999,124.257996,954152100
6/1/15,130.279999,131.389999,124.480003,125.43,120.131905,878512600
7/1/15,126.900002,132.970001,119.220001,121.300003,116.176353,1057507200
8/1/15,121.5,122.57,92,112.919998,108.150322,1786018000
9/1/15,110.150002,116.889999,107.360001,110.300003,106.119179,1206547300
10/1/15,109.07,121.220001,107.309998,119.5,114.970459,1112323100
11/1/15,120.800003,123.82,111,118.300003,113.815926,750640600
12/1/15,118.75,119.860001,104.82,105.260002,101.703697,921529700
1/1/16,102.610001,105.849998,92.389999,97.339996,94.05127,1271024100
2/1/16,96.470001,98.889999,92.589996,96.690002,93.423241,810862600
3/1/16,97.650002,110.419998,97.419998,108.989998,105.879097,746049600
4/1/16,108.779999,112.389999,92.510002,93.739998,91.064392,872396200
5/1/16,93.970001,100.730003,89.470001,99.860001,97.009705,900318100
6/1/16,99.019997,101.889999,91.5,95.599998,93.436729,779055700
7/1/16,95.489998,104.550003,94.370003,104.209999,101.851898,685779600
8/1/16,104.410004,110.230003,104,106.099998,103.699127,630128500
9/1/16,106.139999,116.18,102.529999,113.050003,111.090431,968015600
10/1/16,112.709999,118.690002,112.279999,113.540001,111.57193,686914300
11/1/16,113.459999,113.769997,104.080002,110.519997,108.604279,721305500
12/1/16,110.370003,118.019997,108.25,115.82,114.396751,608703400
1/1/17,115.800003,122.440002,114.760002,121.349998,119.858795,563122000
2/1/17,127.029999,137.479996,127.010002,136.990005,135.30661,574968600
3/1/17,137.889999,144.5,137.050003,143.660004,142.509842,561628400
4/1/17,143.710007,145.460007,140.059998,143.649994,142.499893,373304100
5/1/17,145.100006,156.649994,144.270004,152.759995,151.536972,653755300
6/1/17,153.169998,155.979996,142.199997,144.020004,143.45665,684178100
7/1/17,144.880005,153.990005,142.410004,148.729996,148.148224,421992400
8/1/17,149.100006,164.520004,148.410004,164,163.35849,661069000
9/1/17,164.800003,164.940002,149.160004,154.119995,154.119995,679879200
10/1/17,154.259995,168.070007,152.460007,166.720001,166.720001,468066900
